Index,Patch,Oracle,Predicted value
34653,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/169.txt,overfitting,correct
34654,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/17.txt,overfitting,overfitting
34655,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/170.txt,overfitting,overfitting
34656,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/172.txt,overfitting,overfitting
34657,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/173.txt,overfitting,correct
34658,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/176.txt,overfitting,correct
34659,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/179.txt,overfitting,correct
34660,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/18.txt,overfitting,correct
34661,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/180.txt,overfitting,overfitting
34662,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/181.txt,overfitting,correct
34663,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/183.txt,overfitting,overfitting
34664,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/185.txt,overfitting,overfitting
34665,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/188.txt,overfitting,correct
34666,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/189.txt,overfitting,correct
34667,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/19.txt,overfitting,overfitting
34668,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/192.txt,overfitting,overfitting
34669,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/194.txt,overfitting,overfitting
34670,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/195.txt,overfitting,overfitting
34671,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/197.txt,overfitting,overfitting
34672,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/198.txt,overfitting,overfitting
34673,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/2.txt,overfitting,correct
34674,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/20.txt,overfitting,correct
34675,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/200.txt,overfitting,correct
34676,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/203.txt,overfitting,correct
34677,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/204.txt,overfitting,overfitting
34678,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/205.txt,overfitting,overfitting
34679,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/206.txt,overfitting,overfitting
34680,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/207.txt,overfitting,overfitting
34681,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/21.txt,overfitting,overfitting
34682,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/210.txt,overfitting,overfitting
34683,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/211.txt,overfitting,correct
34684,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/215.txt,overfitting,overfitting
34685,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/216.txt,overfitting,correct
34686,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/217.txt,overfitting,overfitting
34687,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/218.txt,overfitting,correct
34688,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/219.txt,overfitting,overfitting
34689,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/22.txt,overfitting,correct
34690,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/220.txt,overfitting,correct
34691,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/221.txt,overfitting,overfitting
34692,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/222.txt,overfitting,correct
34693,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/224.txt,overfitting,correct
34694,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/225.txt,overfitting,correct
34695,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/226.txt,overfitting,correct
34696,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/227.txt,overfitting,correct
34697,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/228.txt,overfitting,correct
34698,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/229.txt,overfitting,correct
34699,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/23.txt,overfitting,correct
34700,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/230.txt,overfitting,correct
34701,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/231.txt,overfitting,overfitting
34702,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/232.txt,overfitting,overfitting
34703,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/233.txt,overfitting,overfitting
34704,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/234.txt,overfitting,correct
34705,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/235.txt,overfitting,correct
34706,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/236.txt,overfitting,correct
34707,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/238.txt,overfitting,correct
34708,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/24.txt,overfitting,correct
34709,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/240.txt,overfitting,correct
34710,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/242.txt,overfitting,overfitting
34711,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/244.txt,overfitting,overfitting
34712,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/245.txt,overfitting,overfitting
34713,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/246.txt,overfitting,overfitting
34714,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/247.txt,overfitting,overfitting
34715,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/248.txt,overfitting,correct
34716,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/25.txt,overfitting,correct
34717,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/252.txt,overfitting,correct
34718,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/253.txt,overfitting,overfitting
34719,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/254.txt,overfitting,overfitting
34720,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/255.txt,overfitting,correct
34721,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/258.txt,overfitting,overfitting
34722,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/259.txt,overfitting,correct
34723,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/26.txt,overfitting,correct
34724,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/260.txt,overfitting,correct
34725,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/261.txt,overfitting,correct
34726,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/262.txt,overfitting,overfitting
34727,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/263.txt,overfitting,correct
34728,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/265.txt,overfitting,correct
34729,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/266.txt,overfitting,correct
34730,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/267.txt,overfitting,correct
34731,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/268.txt,overfitting,overfitting
34732,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/269.txt,overfitting,correct
34733,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/27.txt,overfitting,correct
34734,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/270.txt,overfitting,correct
34735,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/271.txt,overfitting,overfitting
34736,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/272.txt,overfitting,overfitting
34737,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/273.txt,overfitting,overfitting
34738,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/274.txt,overfitting,overfitting
34739,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/275.txt,overfitting,correct
34740,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/276.txt,overfitting,correct
34741,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/277.txt,overfitting,correct
34742,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/278.txt,overfitting,correct
34743,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/279.txt,overfitting,correct
34744,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/282.txt,overfitting,overfitting
34745,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/283.txt,overfitting,correct
34746,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/284.txt,overfitting,correct
34747,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/285.txt,overfitting,overfitting
34748,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/286.txt,overfitting,overfitting
34749,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/287.txt,overfitting,correct
34750,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/294.txt,overfitting,overfitting
34751,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/296.txt,overfitting,correct
34752,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/297.txt,overfitting,correct
34753,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/299.txt,overfitting,overfitting
34754,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/3.txt,overfitting,correct
34755,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/30.txt,overfitting,overfitting
34756,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/300.txt,overfitting,correct
34757,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/303.txt,overfitting,overfitting
34758,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/304.txt,overfitting,correct
34759,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/305.txt,overfitting,correct
34760,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/307.txt,overfitting,overfitting
34761,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/308.txt,overfitting,overfitting
34762,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/31.txt,overfitting,correct
34763,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/313.txt,overfitting,overfitting
34764,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/32.txt,overfitting,correct
34765,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/35.txt,overfitting,correct
34766,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/37.txt,overfitting,correct
34767,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/4.txt,overfitting,overfitting
34768,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/41.txt,overfitting,overfitting
34769,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/42.txt,overfitting,correct
34770,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/43.txt,overfitting,overfitting
34771,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/44.txt,overfitting,correct
34772,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/45.txt,overfitting,correct
34773,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/46.txt,overfitting,overfitting
34774,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/47.txt,overfitting,overfitting
34775,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/48.txt,overfitting,correct
34776,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/49.txt,overfitting,correct
34777,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/5.txt,overfitting,correct
34778,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/50.txt,overfitting,correct
34779,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/51.txt,overfitting,correct
34780,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/54.txt,overfitting,correct
34781,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/55.txt,overfitting,correct
34782,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/56.txt,overfitting,correct
34783,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/58.txt,overfitting,overfitting
34784,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/59.txt,overfitting,correct
34785,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/6.txt,overfitting,overfitting
34786,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/60.txt,overfitting,correct
34787,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/61.txt,overfitting,correct
34788,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/62.txt,overfitting,overfitting
34789,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/63.txt,overfitting,overfitting
34790,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/64.txt,overfitting,correct
34791,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/66.txt,overfitting,correct
34792,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/68.txt,overfitting,overfitting
34793,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/7.txt,overfitting,correct
34794,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/70.txt,overfitting,overfitting
34795,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/71.txt,overfitting,correct
34796,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/72.txt,overfitting,overfitting
34797,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/73.txt,overfitting,correct
34798,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/74.txt,overfitting,correct
34799,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/75.txt,overfitting,correct
34800,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/76.txt,overfitting,correct
34801,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/77.txt,overfitting,correct
34802,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/79.txt,overfitting,correct
34803,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/8.txt,overfitting,overfitting
34804,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/80.txt,overfitting,correct
34805,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/81.txt,overfitting,correct
34806,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/82.txt,overfitting,correct
34807,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/83.txt,overfitting,overfitting
34808,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/84.txt,overfitting,correct
34809,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/85.txt,overfitting,correct
34810,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/86.txt,overfitting,correct
34811,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/87.txt,overfitting,overfitting
34812,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/88.txt,overfitting,overfitting
34813,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/9.txt,overfitting,correct
34814,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/90.txt,overfitting,overfitting
34815,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/92.txt,overfitting,correct
34816,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/93.txt,overfitting,correct
34817,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/94.txt,overfitting,correct
34818,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/96.txt,overfitting,overfitting
34819,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/97.txt,overfitting,correct
34820,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-33/98.txt,overfitting,overfitting
34821,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/0.txt,overfitting,correct
34822,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/100.txt,overfitting,overfitting
34823,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/101.txt,overfitting,overfitting
34824,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/102.txt,overfitting,overfitting
34825,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/103.txt,overfitting,overfitting
34826,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/104.txt,overfitting,overfitting
34827,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/105.txt,overfitting,overfitting
34828,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/106.txt,overfitting,overfitting
34829,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/107.txt,overfitting,overfitting
34830,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/108.txt,overfitting,overfitting
34831,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/109.txt,overfitting,overfitting
34832,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/110.txt,overfitting,overfitting
34833,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/111.txt,overfitting,overfitting
34834,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/112.txt,overfitting,overfitting
34835,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/113.txt,overfitting,overfitting
34836,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/114.txt,overfitting,overfitting
34837,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/115.txt,overfitting,overfitting
34838,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/116.txt,overfitting,overfitting
34839,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/117.txt,overfitting,overfitting
34840,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/118.txt,overfitting,overfitting
34841,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/119.txt,overfitting,overfitting
34842,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/12.txt,overfitting,overfitting
34843,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/120.txt,overfitting,overfitting
34844,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/121.txt,overfitting,overfitting
34845,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/122.txt,overfitting,overfitting
34846,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/123.txt,overfitting,overfitting
34847,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/124.txt,overfitting,overfitting
34848,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/13.txt,overfitting,overfitting
34849,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/14.txt,overfitting,overfitting
34850,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/15.txt,overfitting,overfitting
34851,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/17.txt,overfitting,overfitting
34852,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/18.txt,overfitting,overfitting
34853,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/19.txt,overfitting,overfitting
34854,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/20.txt,overfitting,overfitting
34855,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/21.txt,overfitting,overfitting
34856,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/22.txt,overfitting,overfitting
34857,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/23.txt,overfitting,overfitting
34858,overfitting/Arja-DifferentFragPatches/Bugs.jar-math-62/24.txt,overfitting,overfitting
